% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=159841, Tue Apr  8 07:49:09 2025, <python>{}</python>
1 7 1.1390941495371811 1.0000333338888951 2144.5408206412235 2.1445408206412235e+03 2596.3790681720197 3777.4545106215205 448.4674455878753   
2 14 1.3670170721207124 1.6203288796675743 1540.6496792007056 1.5406496792007056e+03 1864.6887442979719 2569.851444198779 676.5332017896494   
3 21 1.5704316336047333 2.1103442965480546 1029.4430276984476 1.0294430276984476e+03 1664.6366053336221 3964.507160702652 1130.9997095156855   
4 28 1.4896961264444781 2.554916036990493 991.4458617052632 9.9144586170526316e+02 1541.3549623693384 2171.518477130807 871.093831744985   
5 35 1.3155717423031397 2.5671111150929367 972.5675913309855 9.7256759133098546e+02 996.0256097866895 1739.3105033913864 406.79975700203465   
6 42 1.1254834386119117 2.5366225721171705 972.5675913309855 1.0119327022418720e+03 1119.6904216100736 2037.2374484095849 150.32487218412734   
7 49 1.052640804374489 2.530978517218553 972.5675913309855 1.0048058581529261e+03 1110.8177085333305 1828.3573296711231 334.4964069266666   
8 56 0.8176096656446766 2.4909106173606745 972.5675913309855 9.7288181183270126e+02 1002.9556439420295 1357.03110535622 268.2019494574872   
9 63 0.8662874001847576 2.0910428746683873 972.5675913309855 9.7345966490498949e+02 985.3642532994492 1095.5613817853632 98.3649786780253   
10 70 0.8673706224392501 1.7749048699049668 972.5675913309855 9.7326200368693856e+02 993.1365234735246 1182.0106901609408 46.08254817814691   
11 77 0.9511795028366343 1.768645106147719 972.5675913309855 9.7465689533306102e+02 981.3346137857884 1217.3633323880786 13.894500983959006   
12 84 0.9189013100400698 1.8873564627020032 972.5675913309855 9.7261761494498967e+02 981.0283524103002 1169.0460116020527 46.63177409888715   
13 91 1.1268795527331792 2.1758354430367692 972.5675913309855 9.7662818481058196e+02 1027.8895121605085 1321.1098838245596 194.16518413687515   
14 98 1.2672920749379557 2.406877742651132 972.5675913309855 9.7629974571325135e+02 1050.569837734668 1347.8809546953773 107.83422487711778   
15 105 1.2381870801580115 3.2582362204815256 972.5675913309855 9.7301706072804916e+02 1090.872654970865 1352.9146488323456 338.91026352539234   
16 112 1.0071006855061237 4.231090476973491 972.5675913309855 9.8244096571433261e+02 1003.2189967868655 1109.468275947184 53.35770644240233   
