% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=159841, Tue Apr  8 07:49:09 2025
1 7 -0.37399286412396154 -0.3079069753966126 -0.033857447452137535 -0.008593493531328128 0.7796610600000767 1.0023165786480481 1.1779176998784033
2 14 -0.5261054265941594 -0.41855316167379564 -0.06277585247168146 -0.051735680991340516 0.7796610600000767 1.0023165786480481 1.1779176998784033
3 21 -0.665672696303955 -0.5601753744803124 -0.023760747704651794 0.04954680606359246 0.7796610600000767 1.0023165786480481 1.1779176998784033
4 28 -0.6633320810293938 -0.5340712833737294 -0.08962533834790909 -0.07073748766163333 0.5502619950997236 1.0146374112763221 1.291403368582936
5 35 -0.6029306270130937 -0.5207657048162398 -0.06876694883289657 -0.00026561903530273744 0.5502619950997236 1.0146374112763221 1.291403368582936
6 42 -0.5974307121531617 -0.49931477289130427 -0.14926281932716468 -0.1306947740676422 0.5502619950997236 1.0146374112763221 1.291403368582936
7 49 -0.627129752574221 -0.5328939522596131 -0.13041002728214268 -0.09048451927092703 0.5385391536608605 1.0303835077285144 1.2838556799638061
8 56 -0.5391245441944179 -0.4728725683679691 -0.09892614036778982 -0.040529306860845556 0.5385391536608605 1.0303835077285144 1.2838556799638061
9 63 -0.5006657825068138 -0.41043655862074 -0.015334198906805992 0.026137363778431528 0.5385391536608605 1.0303835077285144 1.2838556799638061
10 70 -0.44426750930769854 -0.3792146624410211 -0.07408599130192918 -0.03742928112224265 0.710638871876027 1.013108881678314 1.2118592276511675
11 77 -0.3707955854731151 -0.33721114546733777 -0.006665760852461393 0.06993159401338672 0.710638871876027 1.013108881678314 1.2118592276511675
12 84 -0.34044534768408763 -0.3130915161644306 -0.15745566052451232 -0.13293087349752997 0.710638871876027 1.013108881678314 1.2118592276511675
13 91 -0.21891274465525654 -0.19276506238894792 -0.05135104570046727 -0.030360722403948995 0.8600623552438784 1.0123193859527693 1.1115314687027804
14 98 -0.246950446555182 -0.19918242615373327 0.006380845197406702 0.02713391524633793 0.8600623552438784 1.0123193859527693 1.1115314687027804
15 105 -0.20221302949923428 -0.18008301290259993 -0.11316406181693484 -0.11298776138501418 0.8600623552438784 1.0123193859527693 1.1115314687027804
16 112 -0.14067021240781435 -0.1310176018944021 -0.10062634168875392 -0.1001485321336168 0.8776773807345511 1.0435446126441028 1.068034202059282
