% # columns="iter, evals, sigma, 0, fitness, xbest" seed=159841, Tue Apr  8 07:49:09 2025, <python>{}</python>
1 7 1.1390941495371811 0 2144.5408206412235 8.280346299824465 11.146885139544102 0.0007380845042426688
2 14 1.3670170721207124 0 1540.6496792007056 6.790982990858224 11.733120803455728 0.0016708518914994727
3 21 1.5704316336047333 0 1029.4430276984476 5.207231368148644 12.035332255422784 0.0039038283236776344
4 28 1.4896961264444781 0 991.4458617052632 5.069796290035087 13.136283114102259 0.0016511753896778036
5 35 1.3155717423031397 0 972.5675913309855 5.00010934767222 11.730291527004017 0.003683839131184481
6 42 1.1254834386119117 0 1011.932702241872 5.144353030275642 13.121398710262543 0.002097636483723294
7 49 1.052640804374489 0 1004.8058581529261 5.118539855289903 12.855662047454283 0.004152871974506319
8 56 0.8176096656446766 0 972.8818118327013 5.001277203253297 12.006392697737379 0.0026404594558901134
9 63 0.8662874001847576 0 973.4596649049895 5.003424183856537 12.796574611785111 0.003989984635627298
10 70 0.8673706224392501 0 973.2620036869386 5.002689888405347 12.430217009488743 0.0035925872292204932
11 77 0.9511795028366343 0 974.656895333061 5.007869496877605 11.790113075961841 0.0032004902998443545
12 84 0.9189013100400698 0 972.6176149449897 5.000295287459944 11.028718057890185 0.004734532586608912
13 91 1.1268795527331792 0 976.628184810582 5.015180303219807 10.342476009569602 0.0038840778264427954
14 98 1.2672920749379557 0 976.2997457132514 5.013962980414532 10.01515088956854 0.0033660205169702964
15 105 1.2381870801580115 0 973.0170607280492 5.001779795533392 8.832506947479668 0.0068307132330135654
16 112 1.0071006855061237 0 982.4409657143326 5.036676040705222 11.05021069837208 0.004709151263105007
